"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"61","SP1",14,"Barcelona","Espanol",1,"H",0.9,0.3,9,-5,42,23,15,1,10,21,1.09,10,26,0.152083694593393,0.147619997311845,0.700296308094762,14,1.42796697403792,6.77414996755157,6.5753268466654
"62","SP1",14,"Almeria","Valladolid",1,"H",0.2,0.5,-6,0,-37,-23,-15,-6,-8,5,2.15,3.3,3.4,0.308433775840073,0.310305653493341,0.381260570666586,14,2.62287809686594,3.22262900705243,3.24218707006497
"63","SP1",14,"Sevilla","Celta",1,"A",0.6,0.2,-2,-1,23,-17,-2,-8,10,-9,1.5,4.33,6,0.138691075033864,0.184977580247056,0.67633134471908,14,1.47856521482877,5.40606055428122,7.21026929639008
"64","SP1",14,"Sociedad","Osasuna",1,"H",0.6,0.5,3,1,-1,-32,4,1,-15,-11,1.57,4,5.75,0.174289857610921,0.258786128206657,0.566924014182422,14,1.76390481790074,3.86419475777093,5.73756851779849
"65","SP1",14,"Vallecano","Real Madrid",1,"A",0.4,0.6,-4,5,30,40,-1,25,14,9,11,6,1.25,0.329419422666008,0.240074746203504,0.430505831130489,14,2.32284890862929,4.1653693935485,3.03564371495448
"66","SP1",14,"Ath Madrid","Ath Bilbao",1,"H",0.8,0.6,7,1,14,14,22,4,19,8,1.3,5,11,0.235025787918438,0.135470496478045,0.629503715603518,14,1.5885529746894,7.38168107446235,4.25485223922336
"67","SP1",14,"Getafe","Valencia",1,"A",0.8,0.3,7,-4,-3,7,2,2,-17,3,2.6,3.2,2.75,0.207170993394603,0.211901744324916,0.58092726228048,14,1.72138590307229,4.7191683258004,4.82693056404512
"68","SP1",14,"Levante","Granada",1,"A",0.7,0.4,4,-3,-41,0,-10,-7,-19,6,2.05,3.3,3.6,0.325975724840578,0.228698299893762,0.44532597526566,14,2.24554608431149,4.37257295075885,3.06771309578056
"69","SP1",14,"Malaga","Betis",1,"H",0.2,0.3,-8,-7,-26,8,-22,-5,-19,3,2.05,3.4,3.6,0.269307608033641,0.334779900795524,0.395912491170835,14,2.52581068367581,2.98703714776108,3.71322595489053
"70","SP1",14,"Elche","Villarreal",1,"A",0.7,0.4,2,1,-14,-7,2,-2,-7,-3,3.3,3.3,2.2,0.266331287106669,0.203740036503369,0.529928676389962,14,1.88704639804041,4.90821547478943,3.75472221406525
